date;solar_radiation_wm2;mm_precipitation; lightning_activity; km_lightning_distance;wind_direction;wind_speed_ms;gust_speed_ms;air_temperature_c; kpa_vapor_pressure; kpa_atmospheric_pressure;x_axis_level;y_axis_level; mm_h_max_precip_rate; c_rh_sensor_temp; kpa_vdp
09-01-2021;321,7;0;0;0;278;1,91;4,41;23,3;0,961;97,9;0,4;0,4;0;27,3;1,9
09-01-2021;270,1;0;0;0;270;1,85;6,59;22,6;0,963;97,92;0,3;0,2;0;26;1,78
09-01-2021;218,4;0;0;0;279;1,32;4,66;22,2;0,969;97,95;0,2;0,2;0;25,2;1,7
09-01-2021;111,1;0;0;0;258;1,35;5,08;21,1;0,974;97,97;0,3;0,3;0;24;1,53
09-01-2021;32,1;0;0;0;293;2,04;4,43;20,1;0,947;97,99;0,5;0,2;0;22;1,41
09-01-2021;26,2;0;0;0;295;1,81;3,76;19,5;0,943;98,01;0,1;0,4;0;20,4;1,32
09-01-2021;19,6;0;0;0;290;1,56;3,94;18,8;0,931;98,04;0,3;0,3;0;19,4;1,23
09-01-2021;11,9;0;0;0;292;1,57;3,08;18,1;0,93;98,05;0,1;0,5;0;18,6;1,15
09-01-2021;4,5;0;0;0;295;1,59;3,21;17,4;0,93;98,07;0,2;0,3;0;17,8;1,06
09-01-2021;0,2;0;0;0;301;1,21;2,53;16,6;0,923;98,09;0,3;0,3;0;17;0,97
09-01-2021;0;0;0;0;296;0,66;1,07;15,4;0,92;98,1;0,3;0,3;0;16,1;0,83
09-01-2021;0;0;0;0;303;0,62;1,41;15,1;0,913;98,13;0,3;0,3;0;15;0,8
09-01-2021;0;0;0;0;275;0,51;1,36;14,4;0,927;98,15;0,2;0,3;0;14,3;0,71
09-01-2021;0;0;0;0;292;0,54;1,55;13,9;0,952;98,17;0,2;0,2;0;13,6;0,63
09-01-2021;0;0;0;0;278;0,57;1,24;13,7;0,94;98,19;0,2;0,3;0;13,1;0,63
09-01-2021;0;0;0;0;304;0,8;1,31;13,2;0,919;98,21;0,2;0,3;0;12,8;0,59
09-01-2021;0;0;0;0;306;1,12;2,25;13,2;0,941;98,22;0,2;0,3;0;12,5;0,57
09-01-2021;0;0;0;0;296;1,05;1,98;13;0,967;98,24;0,2;0,2;0;12,5;0,53
09-01-2021;0;0;0;0;304;0,88;2,18;13;0,979;98,25;0,2;0,2;0;12,4;0,52
10-01-2021;0;0;0;0;314;1,03;2;12,7;0,971;98,25;0,2;0,3;0;12,2;0,49
10-01-2021;0;0;0;0;320;0,8;1,59;12,2;0,966;98,25;0,2;0,3;0;12;0,45
10-01-2021;0;0;0;0;309;0,84;1,53;11,6;0,941;98,25;0,3;0,3;0;11,4;0,43
10-01-2021;0;0;0;0;309;0,96;1,8;11,5;0,959;98,26;0,3;0,2;0;11,1;0,4
10-01-2021;0;0;0;0;327;0,92;1,99;11,2;0,952;98,27;0,2;0,3;0;10,8;0,37
10-01-2021;0;0;0;0;295;0,63;1,49;11;0,957;98,27;0,2;0,3;0;10,5;0,35
10-01-2021;0;0;0;0;345;0,78;1,68;10,4;0,947;98,26;0,3;0,3;0;10,1;0,32
10-01-2021;0;0;0;0;280;0,56;1,27;10;0,942;98,24;0,3;0,3;0;9,7;0,29
10-01-2021;0;0;0;0;189;0,69;1,38;9,5;0,965;98,24;0,3;0,3;0;9,3;0,22
10-01-2021;0;0;0;0;17;0,56;1,06;9;0,949;98,23;0,2;0,2;0;8,8;0,2
10-01-2021;0;0;0;0;298;0,44;1,35;8,5;0,937;98,21;0,3;0,2;0;8,3;0,17
10-01-2021;0;0;0;0;15;0,66;1,18;8;0,917;98,22;0,3;0,2;0;7,8;0,15
10-01-2021;0;0;0;0;270;0,42;1,13;7,7;0,909;98,21;0,3;0,2;0;7,3;0,14
10-01-2021;0;0;0;0;109;0,32;1,26;7,2;0,904;98,19;0,2;0,2;0;6,9;0,11
10-01-2021;0;0;0;0;84;0,55;1,15;7,1;0,899;98,16;0,3;0,2;0;6,6;0,11
10-01-2021;0;0;0;0;72;0,66;1,18;7,2;0,913;98,15;0,3;0,2;0;6,5;0,1
10-01-2021;0;0;0;0;73;0,81;1,1;6,6;0,885;98,12;0,2;0,2;0;6,2;0,09
10-01-2021;0;0;0;0;80;0,93;1,55;6,6;0,884;98,11;0,3;0,2;0;6,1;0,09
10-01-2021;0;0;0;0;302;0,31;0,67;6,1;0,861;98,11;0,2;0,2;0;5,8;0,08
10-01-2021;0;0;0;0;287;0,24;0,53;6;0,863;98,11;0,2;0,2;0;5,5;0,07
10-01-2021;0;0;0;0;30;0,56;1,15;5,7;0,853;98,12;0,2;0,2;0;5,2;0,06
10-01-2021;0;0;0;0;88;0,66;1,17;5,9;0,861;98,12;0,2;0,2;0;5,1;0,07
10-01-2021;0;0;0;0;324;0,5;0,96;5,5;0,866;98,11;0,3;0,2;0;5,1;0,04
10-01-2021;0;0;0;0;359;0,31;0,56;5,5;0,851;98,12;0,2;0,2;0;4,8;0,05
10-01-2021;0;0;0;0;66;0,47;1,24;5,2;0,85;98,15;0,3;0,2;0;4,7;0,04
10-01-2021;0;0;0;0;103;0,42;0,83;5,2;0,848;98,16;0,2;0,2;0;4,6;0,04
10-01-2021;0;0;0;0;116;0,45;0,78;5,1;0,847;98,16;0,3;0,2;0;4,6;0,03
10-01-2021;1,9;0;0;0;1;0,35;0,68;4,6;0,834;98,17;0,2;0,2;0;4,3;0,02
10-01-2021;4,8;0;0;0;85;0,34;0,71;4,8;0,826;98,18;0,2;0,1;0;4,1;0,03
10-01-2021;11,2;0;0;0;149;0,37;0,71;5;0,834;98,19;0,3;0,2;0;4,3;0,04
10-01-2021;82,2;0;0;0;319;0,24;0,51;4,9;0,861;98,18;0,3;0,3;0;4,8;0,01
10-01-2021;141,3;0;0;0;306;0,31;0,56;5,6;0,911;98,18;0,3;0,4;0;6,9;0
10-01-2021;184,6;0;0;0;343;0,27;0,55;7,2;1,017;98,18;0,4;0,4;0;9,3;0
10-01-2021;232;0;0;0;21;0,4;1,1;8,9;1,097;98,17;0,4;0,5;0;11,6;0,05
10-01-2021;277,7;0;0;0;49;0,54;1,09;10,4;1,117;98,17;0,3;0,4;0;13,6;0,15
10-01-2021;303,8;0;0;0;334;0,53;1,21;11,8;1,138;98,17;0,4;0,5;0;15,4;0,24
10-01-2021;322,1;0;0;0;312;0,57;1,31;12,9;1,143;98,17;0,4;0,6;0;17,1;0,34
10-01-2021;395;0;0;0;226;0,6;1,28;14,2;1,147;98,18;0,3;0,6;0;18,6;0,47
10-01-2021;475,8;0;0;0;105;0,84;1,59;15,8;1,137;98,18;0,3;0,5;0;20;0,66
10-01-2021;531,7;0;0;0;79;1,14;2,93;16,6;1,095;98,16;0,4;0,5;0;21;0,79
10-01-2021;584,3;0;0;0;118;1,23;3,43;17,6;1,065;98,15;0,3;0,5;0;21,6;0,94
10-01-2021;622,5;0;0;0;161;0,94;2,75;18,8;1,054;98,15;0,2;0,6;0;22,7;1,11
10-01-2021;598,6;0;0;0;226;1,07;2,07;19,3;0,999;98,14;0,2;0,7;0;23,6;1,24
10-01-2021;670,6;0;0;0;203;1,09;2,26;19,6;0,951;98,14;0,2;0,5;0;24,2;1,33
10-01-2021;776;0;0;0;169;1,06;2,33;20,3;0,958;98,13;0,2;0,5;0;24,5;1,42
10-01-2021;819;0;0;0;260;1,76;4,17;20,4;0,941;98,11;0,2;0,6;0;24,6;1,45
10-01-2021;861,7;0;0;0;281;1,26;2,84;20,6;0,924;98,1;0,2;0,7;0;24,7;1,5
10-01-2021;901,6;0;0;0;256;1,4;3,79;21,1;0,885;98,09;0;0,6;0;24,8;1,62
10-01-2021;936;0;0;0;354;1,45;5,11;21,6;0,823;98,1;0,3;0,5;0;25;1,76
10-01-2021;966,3;0;0;0;309;2,07;5,25;21,8;0,765;98,1;0,2;0,8;0;25,1;1,84
10-01-2021;996,2;0;0;0;298;1,62;4,06;22;0,795;98,09;0,3;0,6;0;25,1;1,85
10-01-2021;1017,7;0;0;0;34;1,83;4,34;22,2;0,741;98,09;0,3;0,5;0;25;1,94
10-01-2021;1034,4;0;0;0;13;2,04;5,75;23;0,759;98,08;0,1;0,7;0;25,2;2,05
10-01-2021;1052,7;0;0;0;276;2,05;4,6;23,4;0,691;98,07;0,1;0,5;0;25,5;2,19
10-01-2021;1064,4;0;0;0;287;1,85;6,21;23,7;0,669;98,07;0;0,4;0;25,9;2,26
10-01-2021;1070,3;0;0;0;318;1,86;4,85;23,9;0,632;98,06;0,3;0,5;0;26,1;2,33
10-01-2021;1067,1;0;0;0;296;2,12;4,87;24,2;0,752;98,04;0,2;0,3;0;26,4;2,26
10-01-2021;1046,9;0;0;0;275;1,92;5,43;24,1;0,837;98,05;0,2;0,6;0;26,4;2,16
10-01-2021;927,3;0;0;0;276;2,06;6,83;24,4;0,937;98,04;0,4;0,2;0;26,6;2,11
10-01-2021;830,9;0;0;0;272;1,8;5,14;23,7;1,001;98,05;0,3;0,6;0;26,4;1,93
10-01-2021;957,3;0;0;0;255;1,71;3,69;24,2;1,005;98,04;0,1;0,2;0;26,4;2,01
10-01-2021;1019,7;0;0;0;285;2,04;5,08;24,2;1,033;98,03;0,3;0,5;0;26,6;1,98
10-01-2021;1004,5;0;0;0;298;2,24;4,91;24,4;1,005;98,03;0,4;0,1;0;26,8;2,04
10-01-2021;693,9;0;0;0;271;1,88;5;23,8;1,007;98,03;0,1;0,3;0;26,4;1,93
10-01-2021;777,9;0;0;0;240;1,78;6,73;24,7;1,034;98,01;0,1;0,4;0;26,7;2,08
10-01-2021;873;0;0;0;257;1,74;3,82;24,7;1,031;98,01;0,6;0,3;0;27,4;2,08
10-01-2021;885,1;0;0;0;276;2,07;6,09;24,9;1,067;97,99;0,6;0,3;0;27,7;2,09
10-01-2021;665,1;0;0;0;286;1,76;4,75;24,3;1,063;97,99;0,2;0,2;0;27,6;1,98
10-01-2021;315,5;0;0;0;244;1,33;3,22;25;1,063;97,97;0,2;0,5;0;27,5;2,11
10-01-2021;643,1;0;0;0;246;1,63;4,48;24,9;1,044;97,97;0,2;0,3;0;27,9;2,1
10-01-2021;415,7;0;0;0;286;2,03;5,75;24,2;1,036;97,96;0,5;0,5;0;27,8;1,99
10-01-2021;407,9;0;0;0;292;1,5;3,97;24,1;1,033;97,94;0,5;0,4;0;26,9;1,97
10-01-2021;466,3;0;0;0;12;1,52;5,26;24,2;1,023;97,92;0,2;0,3;0;26,4;2
10-01-2021;308,3;0;0;0;292;1,41;3,65;24,3;1,041;97,92;0,4;0,3;0;26,9;2
10-01-2021;201,2;0;0;0;306;1,7;4,28;23,4;1,011;97,94;0,3;0,4;0;25,9;1,87
10-01-2021;258,4;0;0;0;284;2,13;4,68;23,4;1,02;97,94;0,6;0,4;0;25,4;1,86
10-01-2021;399,2;0;0;0;266;1,63;5,09;23,7;1,106;97,94;0,4;0,3;0;25,6;1,82
10-01-2021;256,9;0;0;0;281;1,83;4,73;22,9;1,11;97,96;0,4;0,4;0;25,8;1,69
10-01-2021;199,5;0;0;0;285;2,29;6,53;22,3;1,079;97,99;-0,2;0,5;0;24,8;1,61
10-01-2021;157,9;0;0;0;293;2,48;5,37;21,6;1,067;98,01;0,5;0,3;0;23,8;1,51
10-01-2021;72;0;0;0;302;2,26;4,81;21;1,072;98,03;0,1;0,6;0;22,6;1,42
10-01-2021;37,6;0;0;0;280;2,2;5,62;20,6;1,105;98,05;0,2;0,5;0;21,6;1,31
10-01-2021;23,4;0;0;0;286;2,08;4,68;20;1,149;98,09;0;0,5;0;20,8;1,19
10-01-2021;19,5;0;0;0;284;2,15;5,18;19,5;1,166;98,13;0,1;0,5;0;20,1;1,1
10-01-2021;13,3;0;0;0;286;2,02;5,06;19,1;1,177;98,15;0,3;0,2;0;19,6;1,03
10-01-2021;2,9;0;0;0;292;2,05;4,89;18,6;1,193;98,17;0,1;0,3;0;19;0,96
10-01-2021;0,7;0;0;0;290;1,66;3,48;18,3;1,209;98,2;0,1;0,3;0;18,6;0,9
10-01-2021;0;0;0;0;295;1,67;3,49;18,2;1,225;98,23;0,3;0,3;0;18,2;0,86
10-01-2021;0;0;0;0;295;1,38;3,03;17,9;1,243;98,25;0,3;0,3;0;18,1;0,81
10-01-2021;0;0;0;0;287;0,95;2,64;17,5;1,249;98,25;0,3;0,3;0;17,7;0,75
10-01-2021;0;0;0;0;325;0,73;1,38;17;1,246;98,25;0,3;0,3;0;17,2;0,69
10-01-2021;0;0;0;0;296;0,73;1,6;16,9;1,257;98,28;0,2;0,3;0;16,9;0,66
10-01-2021;0;0;0;0;300;0,99;2,18;17,1;1,28;98,29;0,3;0,3;0;16,9;0,67
10-01-2021;0;0;0;0;306;0,67;1,74;17,1;1,29;98,3;0,3;0,3;0;16,9;0,66
10-01-2021;0;0;0;0;297;1,18;3,38;17,1;1,299;98,31;0,3;0,3;0;16,9;0,64
10-01-2021;0;0;0;0;295;1,53;3,53;17;1,305;98,32;0,2;0,4;0;16,9;0,63
11-01-2021;0;0;0;0;305;1,2;2,77;16,8;1,318;98,33;0,2;0,3;0;16,9;0,59
11-01-2021;0;0;0;0;295;1,35;3,49;16,7;1,32;98,34;0,4;0,3;0;16,8;0,58
11-01-2021;0;0;0;0;311;1,39;3,02;16,5;1,306;98,35;0,3;0,3;0;16,6;0,57
11-01-2021;0;0;0;0;294;1,27;2,71;16,4;1,33;98,35;0,2;0,4;0;16,5;0,53
11-01-2021;0;0;0;0;285;1,14;1,99;16,2;1,33;98,35;0,2;0,4;0;16,3;0,51
11-01-2021;0;0;0;0;295;1,4;3,15;16;1,335;98,35;0,4;0,2;0;16,1;0,48
11-01-2021;0;0;0;0;295;0,98;2,24;15,9;1,355;98,35;0,2;0,3;0;16;0,45
11-01-2021;0;0;0;0;281;0,66;1,4;15,6;1,414;98,34;0,2;0,3;0;15,8;0,36
11-01-2021;0;0;0;0;296;1,18;3,56;15,4;1,412;98,33;0,1;0,4;0;15,6;0,33
11-01-2021;0;0;0;0;289;1,37;2,66;15,1;1,41;98,34;0,3;0,2;0;15,4;0,31
11-01-2021;0;0;0;0;279;0,84;2,14;15;1,404;98,34;0,2;0,3;0;15,2;0,3
11-01-2021;0;0;0;0;289;0,85;2,1;14,9;1,395;98,32;0,2;0,3;0;15;0,29
11-01-2021;0;0;0;0;281;0,75;1,88;14,7;1,399;98,3;0,2;0,3;0;14,9;0,27
11-01-2021;0;0;0;0;261;0,66;1,53;14,5;1,401;98,29;0,3;0,3;0;14,7;0,25
11-01-2021;0;0,017;0;0;289;0,71;2,16;14;1,399;98,28;0,3;0,3;1;14,4;0,2
11-01-2021;0;0,068;0;0;293;0,45;1,37;13,8;1,408;98,28;0,3;0,3;1;14;0,16
11-01-2021;0;0,017;0;0;332;0,6;1,43;13,6;1,417;98,27;0,2;0,3;1;13,7;0,14
11-01-2021;0;0,034;0;0;308;0,5;1;13,5;1,417;98,26;0,2;0,3;1;13,6;0,13
11-01-2021;0;0,017;0;0;294;0,59;1,56;13,3;1,421;98,26;0,2;0,3;1;13,4;0,11
11-01-2021;0;0;0;0;290;0,56;1,38;13,3;1,407;98,25;0,2;0,2;0;13,3;0,12
11-01-2021;0;0;0;0;296;0,44;2,07;13,3;1,374;98,25;0,2;0,3;0;13,2;0,15
11-01-2021;0;0;0;0;333;0,47;1,43;13;1,324;98,26;0,2;0,2;0;13;0,17
11-01-2021;0;0;0;0;268;0,39;0,74;12,6;1,339;98,27;0,3;0,3;0;12,7;0,12
11-01-2021;0;0;0;0;316;0,75;1,98;12,7;1,327;98,28;0,3;0,2;0;12,6;0,14
11-01-2021;0;0;0;0;289;1,02;2,04;12,6;1,317;98,29;0,3;0,2;0;12,5;0,14
11-01-2021;0;0;0;0;296;1,38;2,95;12,6;1,3;98,3;0,2;0,3;0;12,4;0,16
11-01-2021;0;0;0;0;303;1,25;2,25;12,6;1,301;98,3;0,2;0,3;0;12,4;0,15
11-01-2021;1,1;0;0;0;308;0,86;2,46;12,6;1,3;98,3;0,2;0,3;0;12,4;0,16
11-01-2021;4,5;0;0;0;304;0,67;1,32;12,6;1,305;98,32;0,3;0,2;0;12,4;0,15
11-01-2021;16,2;0;0;0;295;0,79;1,63;12,7;1,321;98,34;0,2;0,3;0;12,4;0,14
11-01-2021;32,8;0;0;0;278;0,57;1,85;12,8;1,337;98,36;0,2;0,2;0;12,6;0,14
11-01-2021;62,9;0;0;0;292;0,48;1,35;12,9;1,349;98,39;0,2;0,3;0;12,9;0,14
11-01-2021;98,6;0;0;0;290;0,72;2,28;13,2;1,363;98,4;0,3;0,3;0;13,4;0,15
11-01-2021;137,7;0;0;0;272;0,71;1,53;13,6;1,384;98,41;0,3;0,4;0;14,1;0,17
11-01-2021;148,4;0;0;0;247;0,67;2,18;14;1,391;98,43;0,2;0,4;0;15,1;0,21
11-01-2021;96,7;0;0;0;241;1,26;2,8;14;1,329;98,45;0,2;0,4;0;15,3;0,26
11-01-2021;114,1;0;0;0;220;1,08;2,39;13,9;1,291;98,44;0,2;0,3;0;15;0,3
11-01-2021;262,6;0;0;0;220;1,12;3,32;14,7;1,31;98,44;0,3;0,5;0;16,1;0,36
11-01-2021;372;0;0;0;213;0,92;1,92;15,8;1,328;98,43;0,3;0,5;0;18,1;0,46
11-01-2021;420,1;0;0;0;214;1,18;3,12;16,3;1,288;98,44;0,4;0,5;0;18,8;0,56
11-01-2021;409,1;0;0;0;226;1,17;2,69;16,7;1,254;98,45;0,3;0,5;0;20;0,65
11-01-2021;445,5;0;0;0;240;1,15;3,88;17,1;1,227;98,44;0,3;0,5;0;20,4;0,72
11-01-2021;482,9;0;0;0;232;1,13;3,03;17,5;1,239;98,45;0,3;0,5;0;20,9;0,76
11-01-2021;665,9;0;0;0;216;1,2;3,49;18,4;1,208;98,45;0,3;0,6;0;22,1;0,9
11-01-2021;663,4;0;0;0;228;1,65;6,21;18,4;1,086;98,43;0,2;0,6;0;22,6;1,03
11-01-2021;630,1;0;0;0;229;1,37;3,06;18,4;1,047;98,43;0,2;0,6;0;22,6;1,07
11-01-2021;693;0;0;0;231;1,46;3,83;18,9;1,107;98,42;0,2;0,5;0;22,6;1,07
11-01-2021;795,2;0;0;0;232;1,52;3,88;19,5;1,102;98,43;0,3;0,7;0;23,3;1,16
11-01-2021;952,1;0;0;0;273;1,67;4,51;20;1,053;98,43;0,2;0,6;0;23,7;1,28
11-01-2021;792,4;0;0;0;283;1,28;4,31;19,9;1,069;98,44;0,2;0,5;0;23,9;1,25
11-01-2021;1092,7;0;0;0;288;2,08;5,84;20,4;1,058;98,43;0,6;0,6;0;24,1;1,34
11-01-2021;817,3;0;0;0;277;1,81;4,17;19,7;1,033;98,43;0,2;0,6;0;23,5;1,26
11-01-2021;839,1;0;0;0;258;1,59;3,91;20,2;1,042;98,43;0;0,4;0;23,1;1,33
11-01-2021;1123,1;0;0;0;257;1,56;3,76;21,1;1,035;98,42;0,2;0,5;0;23,5;1,46
11-01-2021;903,9;0;0;0;207;1,35;2,99;20,9;1,047;98,43;0,4;0,5;0;23,8;1,43
11-01-2021;1103,1;0;0;0;187;1,33;4,08;21,3;1,01;98,42;0,3;0,4;0;24,1;1,52
11-01-2021;960,3;0;0;0;279;1,52;4,77;21,4;1,021;98,41;0,4;0,4;0;24,1;1,52
11-01-2021;1055;0;0;0;282;2;5,11;21,7;1,018;98,38;0,2;0,6;0;24,2;1,57
11-01-2021;949,1;0;0;0;229;1,46;4,47;22,3;1,021;98,37;0,2;0,4;0;24,5;1,67
11-01-2021;911,5;0;0;0;301;2,27;4,67;22,4;0,997;98,36;0,2;0;0;24,7;1,71
11-01-2021;991,9;0;0;0;263;1,55;4,88;22,5;0,999;98,35;0,2;0,3;0;24,8;1,73
11-01-2021;1006,7;0;0;0;282;1,8;4,51;22,6;1,009;98,35;0,3;0,2;0;25,2;1,73
11-01-2021;970,9;0;0;0;274;1,5;3,63;22,7;1,005;98,34;0,3;0,3;0;25,3;1,76
11-01-2021;942,5;0;0;0;304;2,19;4,49;23,1;0,984;98,31;0,1;0,6;0;25,5;1,83
11-01-2021;744,3;0;0;0;246;1,45;3,88;23,8;1,005;98,31;0,3;0,3;0;25,8;1,93
11-01-2021;894,2;0;0;0;287;1,77;4,76;23,3;0,993;98,32;0,5;0,6;0;26,2;1,86
11-01-2021;853;0;0;0;279;1,96;3,73;23,2;0,983;98,31;0,3;0,4;0;26,1;1,86
11-01-2021;826,9;0;0;0;290;2,15;4,5;23,6;0,979;98,3;0,5;0,4;0;26,2;1,93
11-01-2021;128,9;0;0;0;298;1,88;4,38;23,6;0,957;98,3;0,7;0,2;0;26;1,95
11-01-2021;488,9;0;0;0;288;1,47;3,55;23,3;0,952;98,28;0,2;0,3;0;25,6;1,9
11-01-2021;689,6;0;0;0;259;1,33;3,4;23,6;0,959;98,27;0,4;0,2;0;26;1,95
11-01-2021;610,3;0;0;0;275;1,36;3,17;23,6;0,947;98,27;0,3;0,3;0;26,5;1,96
11-01-2021;582,4;0;0;0;273;1,13;3,58;23,6;0,953;98,26;0,2;0,2;0;26,7;1,97
11-01-2021;539,4;0;0;0;281;1,61;3,91;23,2;0,923;98,25;0,5;0,4;0;26,6;1,93
11-01-2021;486,5;0;0;0;209;1,01;2,11;23,8;0,941;98,24;0,3;0,2;0;26,6;2
11-01-2021;433,7;0;0;0;217;1,03;2,3;23,6;0,927;98,24;0,3;0,2;0;26,8;1,99
11-01-2021;379,5;0;0;0;214;1,2;2,47;23,2;0,902;98,24;0,2;0,3;0;26,6;1,94
11-01-2021;327,7;0;0;0;224;1,22;2,85;22,6;0,872;98,25;0,4;0,3;0;26,2;1,87
11-01-2021;275,1;0;0;0;243;1,02;2,79;22,4;0,858;98,24;0,3;0,2;0;25,6;1,84
11-01-2021;224,7;0;0;0;226;0,91;2,86;22;0,844;98,24;0,3;0,3;0;25,2;1,8
11-01-2021;98,8;0;0;0;220;1,04;2,17;21;0,826;98,26;0,2;0,4;0;24;1,67
11-01-2021;27,6;0;0;0;242;0,74;1,98;20,4;0,807;98,26;0,2;0,4;0;22;1,58
11-01-2021;23,2;0;0;0;233;0,82;2,66;19,5;0,788;98,28;0,4;0,4;0;20,4;1,48
11-01-2021;17,6;0;0;0;297;0,56;1,46;18,7;0,782;98,28;0,3;0,4;0;19,3;1,37
11-01-2021;10,7;0;0;0;303;0,52;2,98;17,9;0,761;98,28;0,3;0,4;0;18,2;1,29
11-01-2021;3,9;0;0;0;300;0,57;2,39;17,2;0,751;98,27;0,3;0,4;0;17,2;1,21
11-01-2021;0,3;0;0;0;330;0,75;1,73;16,3;0,75;98,29;0,3;0,3;0;16,4;1,11
11-01-2021;0;0;0;0;300;0,5;1,3;15,6;0,75;98,32;0,3;0,4;0;15,6;1,03
11-01-2021;0;0;0;0;19;0,6;1,51;15;0,75;98,33;0,3;0,3;0;14,8;0,96
11-01-2021;0;0;0;0;354;0,94;2,55;14,7;0,763;98,33;0,3;0,3;0;14,3;0,91
11-01-2021;0;0;0;0;313;0,74;1,63;14;0,767;98,32;0,3;0,3;0;13,8;0,83
11-01-2021;0;0;0;0;348;0,61;2,05;13,8;0,765;98,32;0,2;0,3;0;13,3;0,81
11-01-2021;0;0;0;0;332;0,7;1,7;13,1;0,769;98,32;0,2;0,3;0;12,8;0,73
11-01-2021;0;0;0;0;95;0,61;1,37;12,4;0,802;98,31;0,2;0,2;0;12,2;0,64
11-01-2021;0;0;0;0;70;0,71;0,99;11,6;0,817;98,29;0,2;0,3;0;11,6;0,55
11-01-2021;0;0;0;0;93;0,5;0,98;10,8;0,819;98,3;0,2;0,2;0;10,8;0,47
12-01-2021;0;0;0;0;116;0,55;0,92;10,4;0,824;98,29;0,2;0,3;0;10,2;0,44
12-01-2021;0;0;0;0;55;0,62;1,12;10,1;0,834;98,28;0,2;0,3;0;9,7;0,4
12-01-2021;0;0;0;0;86;0,67;1,05;9,8;0,834;98,27;0,3;0,3;0;9,3;0,38
12-01-2021;0;0;0;0;66;0,38;0,81;9;0,863;98,26;0,3;0,2;0;8,9;0,29
12-01-2021;0;0;0;0;95;0,63;0,99;8,9;0,838;98,24;0,3;0,3;0;8,4;0,3
12-01-2021;0;0;0;0;273;0,24;0,54;8,2;0,859;98,23;0,3;0,3;0;8;0,23
12-01-2021;0;0;0;0;318;0,35;0,78;8,1;0,85;98,23;0,3;0,2;0;7,5;0,23
12-01-2021;0;0;0;0;54;0,37;0,69;7,6;0,837;98,22;0,2;0,1;0;7,1;0,21
12-01-2021;0;0;0;0;88;0,4;0,95;7,4;0,833;98,2;0,2;0,3;0;6,9;0,19
12-01-2021;0;0;0;0;350;0,44;0,89;7,1;0,816;98,19;0,3;0,2;0;6,6;0,19
12-01-2021;0;0;0;0;52;0,56;1,02;6,6;0,803;98,17;0,2;0,2;0;6,2;0,17
12-01-2021;0;0;0;0;295;0,69;1,02;6,5;0,817;98,15;0,2;0,2;0;6,1;0,15
12-01-2021;0;0;0;0;46;0,77;1,33;6,3;0,807;98,13;0,2;0,2;0;5,8;0,15
12-01-2021;0;0;0;0;287;0,72;1,26;6;0,814;98,11;0,2;0,2;0;5,7;0,12
12-01-2021;0;0;0;0;74;0,7;1,18;5,8;0,809;98,1;0,2;0,2;0;5,4;0,12
12-01-2021;0;0;0;0;146;0,52;1,35;5,9;0,815;98,09;0,2;0,2;0;5,3;0,11
12-01-2021;0;0;0;0;3;0,51;0,76;5,6;0,808;98,08;0,2;0,2;0;5,1;0,1
12-01-2021;0;0;0;0;21;0,39;0,6;5,6;0,817;98,07;0,2;0,2;0;4,9;0,09
12-01-2021;0;0;0;0;326;0,33;0,59;5,1;0,813;98,07;0,2;0,2;0;4,7;0,07
12-01-2021;0;0;0;0;117;0,53;0,94;5,1;0,81;98,06;0,2;0,2;0;4,5;0,07
12-01-2021;0;0;0;0;311;0,29;0,67;4,6;0,803;98,06;0,2;0,2;0;4,3;0,04
12-01-2021;0;0;0;0;47;0,47;0,87;4,8;0,794;98,06;0,2;0,2;0;4;0,07
12-01-2021;0;0;0;0;24;0,35;0,61;4,6;0,8;98,05;0,2;0,2;0;4;0,05
12-01-2021;0;0;0;0;343;0,31;0,91;4,3;0,795;98,05;0,3;0,2;0;3,8;0,04
12-01-2021;0;0;0;0;18;0,35;0,86;4;0,785;98,06;0,2;0,1;0;3,6;0,03
12-01-2021;0;0;0;0;140;0,4;0,87;4,2;0,781;98,05;0,1;0,1;0;3,4;0,04
12-01-2021;0,1;0;0;0;344;0,47;0,8;4;0,781;98,04;0,2;0,1;0;3,4;0,03
12-01-2021;2,5;0;0;0;156;0,35;0,59;3,9;0,78;98,04;0,1;0,2;0;3,3;0,03
12-01-2021;7,3;0;0;0;337;0,33;0,82;3,8;0,775;98,06;0,2;0,2;0;3,2;0,03
12-01-2021;36,9;0;0;0;16;0,36;0,78;4,1;0,783;98,08;0,2;0,2;0;3,4;0,04
12-01-2021;96,2;0;0;0;240;0,24;0,53;4,6;0,845;98,1;0,3;0,3;0;5;0
12-01-2021;139,7;0;0;0;49;0,32;0,62;5,6;0,906;98,09;0,3;0,3;0;7;0
12-01-2021;182,1;0;0;0;275;0,43;0,94;6,9;0,987;98,09;0,4;0,4;0;9;0,01
12-01-2021;228;0;0;0;330;0,55;1,14;8;1,024;98,1;0,4;0,5;0;11;0,05
12-01-2021;272,7;0;0;0;204;0,44;1,06;9,8;1,045;98,12;0,3;0,5;0;12,9;0,17
12-01-2021;297,1;0;0;0;256;0,77;2,17;11,2;1,053;98,13;0,3;0,6;0;14,7;0,27
12-01-2021;317,9;0;0;0;210;0,7;1,53;12,2;1,043;98,12;0,3;0,5;0;16,3;0,38
12-01-2021;393,7;0;0;0;237;0,61;1,21;13,2;1,037;98,13;0,4;0,6;0;17,7;0,48
